price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,medn_hshld_incm_amt,medn_incm_per_prsn_amt,dif_sqft_living,dif_sqft_lot
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2372.0
,,,,,,,,,,
,,,,40039.0,,,,,,34039.0
,,,,,,,96028.0,,,-3410.0
,,,,,,,,,,
,,,,,,,,,,
,,,,37277.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,4159.0
,,,,,,,,,-1660.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2460.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,213008.0,,,96028.0,,,4356.0
,,,,,,,,,,
,,,,,,,,,,-2160.0
,,,,,,,,,,
,,,,,,,,,,2526.0
,,,,,,,,,,
,,,,,,,,,1510.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,36478.0,,,,,-1870.0,25337.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,21400.0,,,,,,-2938.0
,,,,,,,,,,-2661.0
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2156.0
,,,,,,,,,,2444.0
,,,,,,,,53799.0,,3300.0
1475000.0,,,,,,,,,,3100.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1140.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,1550.0,,,,
,6.0,,,33740.0,,,,,,5540.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,3920.0,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,4.0,,,,,,,,-3836.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1320.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1776000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-4934.0
,,,,,,,,,,
1298000.0,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1500.0,,,,
2500000.0,,3.75,,,,1610.0,,,-1300.0,-3630.0
,,,,69351.0,,,,,,27918.0
,,,,20894.0,,,,,,5079.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1540.0,,,1950.0,2742.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,1780.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1185000.0,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
1200000.0,,,,43560.0,3930.0,,,,,7100.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,82764.0,,,,,,-116305.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,23321.0,4070.0,,,53799.0,1250.0,12450.0
,,,,,,,,,,
,,,4270.0,117176.0,4270.0,,,,1660.0,111925.0
,,,,,,,,,,
,,,,,,,,,,-2532.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,53143.0,,,,,,-164657.0
,,,,,,,,,,
,,,,,,,,,,-4050.0
1380000.0,,4.25,,,,1900.0,,53799.0,,-6293.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3594.0
,,,,,,,,,,3594.0
,,,,,,,,,,
,,,,21208.0,,,,,,
,,,,,,,,,,
1450000.0,,,,19865.0,,,132665.0,81926.0,,
,,,,54380.0,,,,,,5336.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,50094.0,,,,,,
,,,,,,,,,,5224.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1880000.0,,,,19542.0,,,132665.0,81926.0,,
,,,,,,,,,,
,,,,158558.0,,,,,,154986.0
,,,,,,,,,,5800.0
,,,,34850.0,,,,,,
1970000.0,8.0,,4440.0,,,,,52787.0,,-2160.0
,,,,,,,,,,
,,,,,,,,,,
,,,,21712.0,,,,,,12513.0
,,,,,,,,,,
1457000.0,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1454000.0,,4.0,,,4070.0,,,,1430.0,
1288000.0,,,,,,,,53799.0,,
,,,,38546.0,,,,,,4262.0
,,,,60112.0,,,96028.0,,,-60113.0
,,,,,,,,,,
,,,,23809.0,,,,,,8031.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,36680.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,136343.0,,,,,,-78843.0
,,,,34498.0,,,,,,12024.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2340.0
,,,,,,,,,,2690.0
,,,,,,,,,,
,,,,,,,,,,-4400.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1200.0,
,,,,,,,,,2300.0,-9985.0
,,,,,,,,,,
2250000.0,,4.25,5150.0,,4170.0,,,52787.0,,
1350000.0,,4.5,,,,,,,2060.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,5635.0
,,,,,,,,,,
,,,,,,,,,,2375.0
,1.0,,,60984.0,,,,,,36759.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,,,,,,,4793.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1205000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1735000.0,,,4310.0,32093.0,,1800.0,,,,5693.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,1164794.0,,,,,,1148064.0
,,,,,,,,,,2900.0
,,,,,,,,,,
,,,,45738.0,,,,,,-143362.0
,,,,,,,,,,
1629000.0,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
2225000.0,,,,,,1490.0,,,,4212.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,39049.0,,,,,,24444.0
,7.0,,,,,,,,,
,,,,,,,,,,3846.0
,,,,43700.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,2434.0
,,,,,,,,,,
1200000.0,,4.0,,,,,,,1180.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,30500.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,8020.0
,,,,501376.0,,,,,,414256.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1220.0,
,,,,,,,,,,5695.0
,,,,47959.0,,,,,,9063.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1430.0,-4235.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,3474.0
,,,,,,,,,,
,,,,,,,,,,5662.0
,,,,,,,,,1280.0,
,,,,,,,,52787.0,,
,,,,80400.0,,,,,,-118014.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,82031.0,,,,,,29007.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4154.0
,,,,,,,,,,
,,,,32379.0,,,,,,-11181.0
,1.0,,,,,,,,-1070.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,35200.0,,,,,,-2300.0
1425000.0,,4.25,4960.0,,,,,,2800.0,
,,,,,,,,,,
,,,,29308.0,,,,,,-8223.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1802750.0,,,,20005.0,,1630.0,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,53799.0,,
1388000.0,,,,20001.0,,2020.0,,,,
,,,,,,,,,,
,,,,246114.0,,,,,,185763.0
,,,,,,,,,,-2625.0
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1570.0,,,1840.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1870000.0,,4.0,4510.0,,4510.0,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2502.0
,,,,,,,,,,
,,,,19864.0,,,,,,6579.0
,,,,,,,,,,-2156.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1562000.0,,,,,,,,,,
,,4.25,,,3920.0,,,,2520.0,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,23361.0,,,,,,8661.0
,,,,,,,,,,
,,,,,,1600.0,,,,2374.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,45302.0,,,,,-1030.0,-56628.0
,,,,23103.0,,,,,,4940.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2550.0
,,,,57499.0,,,96028.0,,,-80150.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,6.0,,,,,,,,,
,,,,,,,,52787.0,,
,,,,50002.0,,,,,,33821.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1390.0,
,,,,,,,,,,
,,,,,,,,,,-4218.0
,,,,,,,,,,
,,,,71002.0,,,,,,-12998.0
,,,,,,,,,,
,,,,,,,,,,-10001.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1215000.0,,,4560.0,,4040.0,,,,1940.0,4778.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1220.0,
,,,,,,,,,,
,,4.5,,,,,,,,
,,,,,,,,,,
,,,,53578.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1140.0,
,,,,,,,,,,
,,,,,,,,,,
1200000.0,,,,,,1590.0,,,,
,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,5397.0
,,,,,,,,,,
,,,,41147.0,,,,,,6867.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,21806.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,120661.0,,,,,,95661.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2750.0
,,,,34560.0,,,,,,-3485.0
,,,,,,,,,,
,,,,,,,,,,5835.0
,,,,,,,,,,
,,,,19200.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2510000.0,,,5480.0,57990.0,5480.0,,,,2980.0,35036.0
,,,,,,,,,,
,,,,,,,,,1120.0,
,,,,,,,,,,
,,,,,,,,,,-2173.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
1350000.0,,,,,,,,,,
,,,,,,,,,,
,,,,81021.0,,,,,,54298.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,533610.0,,,,,,317553.0
,,,,,,,,,,
,,,,,,,,,,-3300.0
,,,,,,,,,,
,,,,,,,,,-1120.0,-3750.0
,,,,,,,,,-1120.0,-3750.0
,,,,,,,,,,
,,,,74052.0,,,,,,30492.0
,,,,,,,,,,
,,,,,,,,53799.0,,
,,,,43216.0,,,,,,-7265.0
,,,,,,,,,,
,,3.75,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1650000.0,,,,210394.0,4200.0,,,,1830.0,25700.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1284000.0,,4.25,5040.0,,5040.0,,,,,
,,,,,,,,,2050.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2010.0,
,,,,,,,,,,
,,,,,,,,,,2543.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,62290.0,,,,,,20117.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4743.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1670.0,2417.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2970.0
,,,,,,,,,1110.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,8658.0
,,,,,,,,,,
,,,,28254.0,,,,,,23560.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1550000.0,,4.0,5120.0,,4490.0,,,,2610.0,
,,,,38615.0,3960.0,,,,,-4945.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2375.0
,,,,,,,,,1120.0,3600.0
,,,,,,,,,,
,,,,,,,,,,3014.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,1430.0,,,,
,,,,,,,,,,
,,,,105850.0,,,,,,-280962.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1580.0,
,,,,,,,,,,4959.0
,,,,223463.0,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2775.0
,,,,,,,,,,3290.0
,,,,,,,,,,
,,,,,,,,,,3245.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1260.0,
,,,,,,,,,,
,,,,234788.0,,,,,,14375.0
,,,,,,,,,,
2005000.0,6.0,4.5,,28176.0,3810.0,,,,,
,,,,,,,,,,
,,,,,3920.0,,,,,
,,,,95396.0,,1520.0,,,,-6970.0
,,,,,,,,,,
,,,,,,,,,,
,,,,21190.0,,,,,,12990.0
,,,,,,,,,,
,,,,,,,96028.0,,,
,,,,,,,,,,2523.0
,,,,34510.0,,,,,,6260.0
1364000.0,,,,,,,,,1900.0,
,,,,59241.0,,,,,,-65776.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,47743.0,,,,,,41727.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,30570.0,,,,,,-11395.0
,,,,,,,,,,-6787.0
,,,,,,,,,,
,,,,,,,,,,3282.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1801.0,-2573.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1325000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,117378.0,,,,,,6421.0
,,,,203425.0,,,,,,
,,,,,,,,,,3260.0
,,,,,,,,,,2435.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2406.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3493.0
,,,,43091.0,,,,,,7801.0
,,,,,4150.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2389.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,94855.0,,,,,,29515.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1320000.0,,,4410.0,36200.0,4410.0,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,48351.0,,,,,,4791.0
,,,,48351.0,,,,,,4791.0
,,,,,,,,,,
,,,,,,,,,,
2050000.0,,,,19989.0,,,,,1170.0,13600.0
,,,,,,,,,,
,,,,,,,,,,3515.0
,,,,,,1780.0,,,1680.0,4150.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2505.0
1210000.0,,,,,,,,,,-3000.0
,,,,,,,,,1550.0,
,,,,,,,,,1650.0,
,,,,,,,,,-1080.0,-2200.0
,,,,,,,,,,-2125.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2680.0,
,,,,,,,,,1420.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,,,,,,,7657.0
,,,,,,,,,,-2508.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,7500.0
,,,,27215.0,,,,,,-29413.0
,,,,,,,,,,
,,,,216344.0,,,,,,-73634.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,40600.0,,,,,-1020.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1040.0,
,,,,,,,,,,
,,4.0,,,,,,,,
,,,,,,,,,,-10315.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,,,,,,,
,,,,101930.0,,,,,,18295.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,52787.0,-2080.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,542322.0,,,,,,481774.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2097.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2520.0
,,,,,,,,,,
,,,,,,,,,,3605.0
,,,,24074.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1650000.0,,4.5,5550.0,,3880.0,1670.0,,53799.0,2080.0,
,,,,,,,,,,2786.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1375000.0,,,,,,,,,1630.0,
,,,,,,,,,,
,,,,,,,,52787.0,,
,,,,26114.0,,,,,,5754.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,24123.0,,,,,,14097.0
,,,,23400.0,,1600.0,,,,11000.0
,,,,,,,,,,
,,,,,,,,,,-3224.0
,,,,,,,,,,
,,,,,,,,,,
,,3.75,,,,1500.0,,,2070.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3220.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,2541.0
,,,,,,,,,,
,,,,,,,,,1500.0,8704.0
,,,,,,,,,,
,,,,,,,,,1330.0,
,,,,,,,,,,
,,,,45302.0,,,,,,-3920.0
,6.0,,,,,,,,,
,,,,,,,,,,
,,,,79993.0,,,,,,64313.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2902.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,29735.0,,,,,,18485.0
,,,,,,,,,,
,,,,,,,,,,
,,,,108900.0,,,,,,79041.0
,,,,,,,,,,
,6.0,,,54160.0,,,,,,27351.0
,,,,,,,,,,
,,,,36762.0,4030.0,,,,,-3609.0
,,,,,,,,,,
2458000.0,,5.25,6500.0,,5180.0,,132665.0,81926.0,4230.0,6867.0
,,,,,,,,,,
,,,,,,,,,,
1595000.0,,,,,,,,,,-6469.0
,,,,,,,,53799.0,,
,,,,,,,,53799.0,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,-1340.0,-5743.0
,,,,,,,,,,2521.0
,,,,44550.0,,,,,,19207.0
,,,,,,,,,,
,,4.0,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1190000.0,,,,,,,,,,
,,,,49658.0,,,,,,-49658.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,39460.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2574.0
,,,,,,,,,,
,,,,,,,,,,
1350000.0,,,,,,,132665.0,81926.0,,-6615.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,43560.0,,,,,,33410.0
,,,,,,,,,,2363.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1320000.0,,,,,,,,,,
,,,,,,,,,,
,,,,81893.0,,,,,-1470.0,-33541.0
,,,,,,,,52787.0,,
,,,,,,,,,,-2780.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,-1090.0,
,,,,35169.0,4180.0,,,,1170.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1250.0,2680.0
,,,,,,,,,,
,,,,,,,,,,-2580.0
1205000.0,,,,,,,,,1600.0,
,,,,,,,,,,-2976.0
,,,,,,1540.0,,,1720.0,
,,,,,,,,,,
,6.0,,4920.0,20590.0,,2190.0,,,1220.0,5596.0
,,,,,,,,,,
,,3.75,,,,,,,,
,,,,,,,,,,5823.0
,,,,,,,,,,2650.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,39324.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2635.0
,,,,,,,,,,-3148.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2027000.0,,3.75,,22798.0,,1560.0,,53799.0,,4068.0
,,,,,,,,,,
,,,,,,,,,,-2868.0
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,2430.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-2416.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3893.0
1990000.0,,,4480.0,,,,,52787.0,1260.0,
,,,,,,,,,,
,,,,32772.0,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,3395.0
,,,,,,,,,,
,,,,,,,,,,4800.0
1321620.0,,,,19447.0,,,,53799.0,,
1444000.0,,,,,,,,,,
,,,,,,,,,,
,,4.0,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1230.0,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,-3049.0
,,,,,,,,,,
,6.0,,,,,,,,,3000.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,8450.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,40642.0,,,,,,-23427.0
,,,,32109.0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,35183.0,,,,,,
,,,,,,,,,,6984.0
,,,,,,,,,,3258.0
,,,,20000.0,,,,,,
,,,,20063.0,,,,,,4164.0
,,,,,,,96028.0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1250000.0,,,,,,,,53799.0,,
,,,,,,,,,,
,1.0,,,,,,,,,
,,,,23160.0,,,,,,17702.0
,,,,,,,,,,
,,,,,,,,,,
,,,,137214.0,,,,,,127764.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,4000.0
,,,,,,,,,,
,,,,,,,,,,
1735000.0,,,,,4010.0,,,,2140.0,
,,,,,,,96028.0,,,
,,,,,,,,,1540.0,4900.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1695000.0,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
